dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.432825,3.150190,17.207604,1.074509,-0.011666,0.000281,5.785737
0.020000,16.451696,3.139918,17.229090,1.074275,-0.011658,0.000366,5.783639
0.020000,16.470541,3.129608,17.250570,1.074042,-0.011649,0.000450,5.781548
0.020000,16.489361,3.119261,17.272047,1.073810,-0.011639,0.000535,5.779463
0.020000,16.508154,3.108878,17.293518,1.073577,-0.011626,0.000619,5.777385
0.020000,16.526923,3.098457,17.314985,1.073345,-0.011612,0.000704,5.775314
0.020000,16.545665,3.088000,17.336447,1.073105,-0.012010,-0.019876,5.773249
0.020000,16.563797,3.077836,17.357234,1.039325,-1.688998,-83.849423,5.771255
0.020000,16.580153,3.068626,17.376005,0.938552,-5.038641,-167.482162,5.769460
0.020000,16.594159,3.060709,17.392093,0.804432,-6.706017,-83.368779,5.767924
0.020000,16.605818,3.054097,17.405496,0.670148,-6.714167,-0.407498,5.766648
0.020000,16.615137,3.048798,17.416217,0.536053,-6.704775,0.469594,5.765629
0.020000,16.622122,3.044817,17.424257,0.401959,-6.704699,0.003802,5.764865
0.020000,16.626779,3.042160,17.429618,0.268077,-6.694077,0.531103,5.764357
0.020000,16.629107,3.040830,17.432299,0.134065,-6.700606,-0.326446,5.764103
0.020000,16.629689,3.040498,17.432970,0.033518,-5.027363,83.662132,5.764039
0.020000,16.629689,3.040498,17.432970,0.000000,-1.675892,167.573591,5.764039
